-5.0e0 -5.0e0 3.487321e-19 3.487321e-19
-4.58334e0 -5.0e0 5.909389e-18 5.909389e-18
-4.16668e0 -5.0e0 8.416309e-17 8.416309e-17
-3.75002e0 -5.0e0 1.007623e-15 1.007623e-15
-3.33336e0 -5.0e0 1.014008e-14 1.014008e-14
-2.9167e0 -5.0e0 8.578235e-14 8.578235e-14
-2.50004e0 -5.0e0 6.101566e-13 6.101566e-13
-2.08338e0 -5.0e0 3.647523e-12 3.647523e-12
-1.66672e0 -5.0e0 1.83318e-11 1.83318e-11
-1.25006e0 -5.0e0 7.74527e-11 7.74527e-11
-8.334e-1 -5.0e0 2.750604e-10 2.750604e-10
-4.1674e-1 -5.0e0 8.212076e-10 8.212076e-10
-8.0e-5 -5.0e0 2.06093e-9 2.06093e-9
4.1658e-1 -5.0e0 4.348004e-9 4.348004e-9
8.3324e-1 -5.0e0 7.71109e-9 7.71109e-9
1.2499e0 -5.0e0 1.149582e-8 1.149582e-8
1.66656e0 -5.0e0 1.44069e-8 1.44069e-8
2.08322e0 -5.0e0 1.517809e-8 1.517809e-8
2.49988e0 -5.0e0 1.344183e-8 1.344183e-8
2.91654e0 -5.0e0 1.00069e-8 1.00069e-8
3.3332e0 -5.0e0 6.262741e-9 6.262741e-9
3.7498601e0 -5.0e0 3.29474e-9 3.29474e-9
4.1665201e0 -5.0e0 1.457034e-9 1.457034e-9
4.5831801e0 -5.0e0 5.416743e-10 5.416743e-10
4.9998401e0 -5.0e0 1.69278e-10 1.69278e-10

-5.0e0 -4.58334e0 3.895204e-18 3.895204e-18
-4.58334e0 -4.58334e0 6.600667e-17 6.600667e-17
-4.16668e0 -4.58334e0 9.400787e-16 9.400787e-16
-3.75002e0 -4.58334e0 1.12547e-14 1.12547e-14
-3.33336e0 -4.58334e0 1.132608e-13 1.132608e-13
-2.9167e0 -4.58334e0 9.581561e-13 9.581561e-13
-2.50004e0 -4.58334e0 6.815167e-12 6.815167e-12
-2.08338e0 -4.58334e0 4.074168e-11 4.074168e-11
-1.66672e0 -4.58334e0 2.047633e-10 2.047633e-10
-1.25006e0 -4.58334e0 8.651195e-10 8.651195e-10
-8.334e-1 -4.58334e0 3.072345e-9 3.072345e-9
-4.1674e-1 -4.58334e0 9.172498e-9 9.172498e-9
-8.0e-5 -4.58334e0 2.302011e-8 2.302011e-8
4.1658e-1 -4.58334e0 4.85657e-8 4.85657e-8
8.3324e-1 -4.58334e0 8.612982e-8 8.612982e-8
1.2499e0 -4.58334e0 1.284036e-7 1.284036e-7
1.66656e0 -4.58334e0 1.609213e-7 1.609213e-7
2.08322e0 -4.58334e0 1.69532e-7 1.69532e-7
2.49988e0 -4.58334e0 1.501398e-7 1.501398e-7
2.91654e0 -4.58334e0 1.117744e-7 1.117744e-7
3.3332e0 -4.58334e0 6.995282e-8 6.995282e-8
3.7498601e0 -4.58334e0 3.680067e-8 3.680067e-8
4.1665201e0 -4.58334e0 1.627464e-8 1.627464e-8
4.5831801e0 -4.58334e0 6.050386e-9 6.050386e-9
4.9998401e0 -4.58334e0 1.890779e-9 1.890779e-9

-5.0e0 -4.16668e0 3.657083e-17 3.657083e-17
-4.58334e0 -4.16668e0 6.197128e-16 6.197128e-16
-4.16668e0 -4.16668e0 8.826144e-15 8.826144e-15
-3.75002e0 -4.16668e0 1.056674e-13 1.056674e-13
-3.33336e0 -4.16668e0 1.063354e-12 1.063354e-12
